property_type,state,region,lat,lon,area_m2,price_brl
apartment,Piauí,Northeast,-5.092011,-42.80376,100.0,486179.01
apartment,Piauí,Northeast,-5.064457,-42.79275,60.0,319400.84
apartment,Piauí,Northeast,-5.078955,-42.807716,76.0,249531.9
apartment,Piauí,Northeast,-5.078955,-42.807716,100.0,297830.6
apartment,Piauí,Northeast,-5.078955,-42.807716,,259513.19
apartment,Piauí,Northeast,-5.078955,-42.807716,72.0,329382.13
house,Piauí,Northeast,-5.051253,-42.749144,236.0,748595.73
apartment,Piauí,Northeast,-5.06999,-42.749367,70.0,242774.57
apartment,Piauí,Northeast,-5.078903,-42.787226,162.0,988146.4
house,Piauí,Northeast,-5.074453,-42.736429,115.0,534986.44
apartment,Piauí,Northeast,-5.086306,-42.781749,,606861.61
apartment,Piauí,Northeast,-5.070009,-42.74717,79.0,339353.41
apartment,Piauí,Northeast,-5.076423,-42.76101,74.0,308421.45
apartment,Piauí,Northeast,-5.095419,-42.791474,78.0,318392.73
house,Piauí,Northeast,-5.085659,-42.729751,115.0,398252.92
apartment,Piauí,Northeast,-5.061773,-42.759066,76.0,276629.09
apartment,Piauí,Northeast,-5.068983,-42.786101,130.0,616862.74
apartment,Piauí,Northeast,-5.075868,-42.753926,75.0,291268.25
apartment,Piauí,Northeast,-5.06923,-42.785126,108.0,625949.09
apartment,Piauí,Northeast,-5.089212,-42.801628,205.0,757196.48
apartment,Piauí,Northeast,-5.063854,-42.762544,180.0,449157.45
apartment,Piauí,Northeast,-5.063854,-42.762544,,568932.77
apartment,Piauí,Northeast,-5.073011,-42.793678,60.0,419213.6
apartment,Piauí,Northeast,-5.078955,-42.807716,,698689.35
apartment,Piauí,Northeast,-5.069056,-42.783318,141.0,1097940.43
apartment,Piauí,Northeast,-5.044685,-42.766233,77.0,479101.27
apartment,Rio Grande do Norte,Northeast,-5.852388,-35.208324,92.0,374297.86
apartment,Rio Grande do Norte,Northeast,-5.864574,-35.212097,64.0,259513.19
apartment,Rio Grande do Norte,Northeast,-5.864574,-35.212097,87.0,374297.86
apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,214.0,998127.67
apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,150.0,848408.53
apartment,Rio Grande do Norte,Northeast,-5.886141,-35.180965,56.0,364316.6
apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,166.0,918277.46
apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,142.0,848408.53
apartment,Rio Grande do Norte,Northeast,-5.864764,-35.190559,141.0,678726.79
apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,81.0,387273.53
apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,119.0,508046.97
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,86.0,451153.7
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,101.0,529007.65
apartment,Rio Grande do Norte,Northeast,-5.866949,-35.23719,89.0,299438.28
apartment,Rio Grande do Norte,Northeast,-5.824444,-35.218132,99.0,458862.23
apartment,Rio Grande do Norte,Northeast,-5.812777,-35.221756,91.0,558302.7
apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,136.0,749593.89
apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,67.0,319400.84
house,Rio Grande do Norte,Northeast,-5.126,-35.640933,180.0,578914.03
apartment,Rio Grande do Norte,Northeast,-6.002884,-35.110754,,489082.54
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83.0,309419.57
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,77.0,289457.01
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,77.0,259513.19
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,,259513.19
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,68.0,269494.46
apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,98.0,319400.84
apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,58.0,339363.39
apartment,Rio Grande do Norte,Northeast,-5.874449,-35.179714,53.0,259513.19
apartment,Rio Grande do Norte,Northeast,-5.856121,-35.206604,,299438.28
apartment,Rio Grande do Norte,Northeast,-5.8232464451,-35.2094769624,119.0,524888.59
house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,195.0,668745.53
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152.0,459138.71
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,154.0,449157.45
house,Rio Grande do Norte,Northeast,-5.899978,-35.212097,,548970.21
house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,198.0,628820.41
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,146.0,369307.22
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,61.0,399251.07
apartment,Rio Grande do Norte,Northeast,-5.8633267,-35.2151659,117.0,362694.08
apartment,Rio Grande do Norte,Northeast,-5.8863451,-35.2125777,69.0,240982.33
apartment,Rio Grande do Norte,Northeast,-5.8241117,-35.2109014,81.0,406030.95
house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,160.0,384279.13
apartment,Rio Grande do Norte,Northeast,-5.877894,-35.176693,55.0,249531.9
house,Rio Grande do Norte,Northeast,-5.832404,-35.21843,200.0,379288.51
house,Rio Grande do Norte,Northeast,-5.796079,-35.19823,205.0,353358.36
house,Rio Grande do Norte,Northeast,-5.881728,-35.21278,190.0,359325.95
apartment,Rio Grande do Norte,Northeast,-5.817227,-35.206802,166.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,215.0,678726.79
apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,67.0,314410.19
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,160.0,648782.97
apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,,898314.91
apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,97.0,499063.83
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,258515.04
apartment,Rio Grande do Norte,Northeast,-5.856661,-35.20356,78.0,399250.05
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,86.0,458140.59
apartment,Rio Grande do Norte,Northeast,-5.819663,-35.209014,,403838.12
apartment,Rio Grande do Norte,Northeast,-5.789765,-35.194874,91.0,379288.51
apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,,686524.82
house,Rio Grande do Norte,Northeast,-5.825949,-35.195614,219.0,678726.79
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,125.0,548970.21
apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,56.0,249531.9
apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,,1060075.11
apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,128.0,656236.96
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,53.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,89.0,302878.6
apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,55.0,242302.87
apartment,Rio Grande do Norte,Northeast,-5.783394,-35.19595,240.0,598876.59
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,118.0,548970.21
house,Rio Grande do Norte,Northeast,-5.889468,-35.173622,,282686.67
apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,250.0,908635.8
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79.0,437179.91
house,Rio Grande do Norte,Northeast,-5.906662,-35.257423,210.0,848408.53
house,Rio Grande do Norte,Northeast,-5.894935,-35.434361,250.0,605757.2
apartment,Rio Grande do Norte,Northeast,-5.821894,-35.216026,,479101.27
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,91.0,434125.98
apartment,Rio Grande do Norte,Northeast,-5.846105,-35.212563,206.0,1009595.32
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,136.0,737004.58
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,123.0,656236.96
apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,60.0,302878.6
house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,200.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.798142,-35.207905,154.0,399251.07
house,Rio Grande do Norte,Northeast,-5.760553,-35.258881,250.0,249531.9
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,,798502.15
apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,,239550.63
apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,96.0,424030.02
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,98.0,590937.09
house,Rio Grande do Norte,Northeast,-5.88108,-35.218315,,314410.19
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,151.0,456884.82
apartment,Rio Grande do Norte,Northeast,-5.81616,-35.224464,152.0,529007.65
apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,86.0,333166.46
apartment,Rio Grande do Norte,Northeast,-5.794242,-35.2043,237.0,1010360.71
apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,75.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,107.0,454317.88
apartment,Rio Grande do Norte,Northeast,-5.864193,-35.191391,191.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,158.0,484605.74
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,74.0,277638.7
apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,87.0,333166.46
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,284261.11
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,283242.26
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,282223.41
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,280185.68
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,272034.82
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,271015.97
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,269997.12
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,268978.27
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,267959.38
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,266940.53
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,265921.68
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,285279.96
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,,284261.11
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,283242.26
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,279166.83
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,280185.68
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,279166.83
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,271015.97
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,267959.38
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,266940.53
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,,265921.68
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,284261.11
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,283242.26
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,282223.41
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,271015.97
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,268978.27
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,267959.38
house,Rio Grande do Norte,Northeast,-5.887895,-35.203171,200.0,299438.28
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,98.0,598876.59
house,Rio Grande do Norte,Northeast,-5.864021,-35.197937,193.0,807676.27
apartment,Rio Grande do Norte,Northeast,-5.827745,-35.222172,142.0,706716.72
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,194.0,757196.48
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,250.0,555277.43
apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,200.0,959115.56
apartment,Rio Grande do Norte,Northeast,-5.85729,-35.200165,201.0,761474.7
apartment,Rio Grande do Norte,Northeast,-5.782565,-35.194359,,1197753.22
apartment,Rio Grande do Norte,Northeast,-5.801235,-35.210121,75.0,282686.67
apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,137.0,656236.96
apartment,Rio Grande do Norte,Northeast,-5.803812,-35.20274,123.0,737004.58
apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,107.0,588873.77
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,,388593.24
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,104.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.808438,-35.210823,110.0,548970.21
house,Rio Grande do Norte,Northeast,-5.451679,-35.357597,139.0,252398.8
apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,170.0,1297565.98
apartment,Rio Grande do Norte,Northeast,-5.785535,-35.190632,109.0,329382.13
apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,196.0,1447285.12
apartment,Rio Grande do Norte,Northeast,-5.829534,-35.220299,105.0,363454.32
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,153.0,1597004.3
apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,129.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.862458,-35.196671,136.0,323070.49
apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,90.0,484605.74
house,Rio Grande do Norte,Northeast,-6.221181,-35.10487,193.0,898314.91
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,223.0,706716.72
apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,122.0,474110.62
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,92.0,289457.01
apartment,Rio Grande do Norte,Northeast,-5.821894,-35.216026,,272590.73
apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,97.0,469120.01
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70.0,282686.67
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,268978.27
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75.0,269997.12
apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84.0,304589.88
apartment,Rio Grande do Norte,Northeast,-5.839291,-35.214767,105.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,92.0,454317.88
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,,548970.21
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,151.0,620901.13
apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,242.0,706716.72
apartment,Rio Grande do Norte,Northeast,-5.87902,-35.175814,60.0,319400.84
apartment,Rio Grande do Norte,Northeast,-5.967866,-35.133655,139.0,988146.4
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,96.0,424030.02
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70.0,287460.77
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,69.0,374297.86
apartment,Rio Grande do Norte,Northeast,-5.866934,-35.191135,74.0,249531.9
apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,228.0,1097940.43
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79.0,448159.33
house,Rio Grande do Norte,Northeast,-5.887515,-35.171822,,310417.7
apartment,Rio Grande do Norte,Northeast,-5.801085,-35.218967,160.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83.0,309419.57
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,98.0,547972.09
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,124.0,560947.75
apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,187.0,1197753.22
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208.0,1297565.98
apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,215.0,1345476.12
house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,150.0,405239.81
apartment,Rio Grande do Norte,Northeast,-5.796154,-35.209535,,414222.98
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123.0,708670.65
apartment,Rio Grande do Norte,Northeast,-5.820261,-35.215515,117.0,618839.15
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,136.0,829444.09
apartment,Rio Grande do Norte,Northeast,-5.850518,-35.223087,,249531.9
apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,56.0,239550.63
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,124.0,648782.97
apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85.0,438178.03
apartment,Rio Grande do Norte,Northeast,-5.79978,-35.198227,112.0,678726.79
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,245.0,726908.65
apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,,254522.54
apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,230.0,948221.29
apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,95.0,353358.36
apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85.0,479101.27
apartment,Rio Grande do Norte,Northeast,-5.809025,-35.201096,186.0,1302377.99
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,200.0,353358.36
house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,250.0,598876.59
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,64.0,284283.89
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208.0,1397378.74
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208.0,1397378.74
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208.0,1397378.74
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208.0,1414505.01
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83.0,242302.87
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,160.0,359325.95
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,250.0,533998.3
apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,111.0,364316.6
apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,93.0,319400.84
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,83.0,353358.36
house,Rio Grande do Norte,Northeast,-5.868313,-35.230942,180.0,299438.28
apartment,Rio Grande do Norte,Northeast,-5.793597,-35.204637,,1087959.16
apartment,Rio Grande do Norte,Northeast,-5.789681,-35.205444,200.0,429194.89
apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,,429194.89
house,Rio Grande do Norte,Northeast,-5.880754,-35.214054,186.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,57.0,247350.84
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,148.0,454317.88
apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,185.0,379288.51
apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,93.0,439176.16
house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,217.0,648782.97
apartment,Rio Grande do Norte,Northeast,-5.829214,-35.221127,109.0,578914.03
apartment,Rio Grande do Norte,Northeast,-5.784515,-35.195038,208.0,1362953.71
apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,66.0,274130.89
apartment,Rio Grande do Norte,Northeast,-5.860041,-35.199818,56.0,282686.67
apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,,409232.33
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,85.0,548970.21
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,161.0,424030.02
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79.0,469120.01
apartment,Rio Grande do Norte,Northeast,-5.785273,-35.19182,192.0,608164.46
apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,180.0,898314.91
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,108.0,479101.27
house,Rio Grande do Norte,Northeast,-5.841674,-35.223087,150.0,329382.13
house,Rio Grande do Norte,Northeast,-5.780723,-35.198303,235.0,585565.3
house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,144.0,555277.43
apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,106.0,399251.07
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,102.0,393742.15
apartment,Rio Grande do Norte,Northeast,-5.791992,-35.194656,60.0,294447.66
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,116.0,353358.36
apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,119.0,578914.03
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,96.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84.0,282686.67
